START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -4.9998773863263074E-01 -5.3541360095120683E-01 -2.0512353465749733E+00
  4.9998773863263074E-01  5.3541360095120683E-01  2.0512353465749733E+00
  4.9998773863263074E-01 -5.3541360095120683E-01  2.0512353465749733E+00
 -4.9998773863263074E-01  5.3541360095120683E-01 -2.0512353465749733E+00
  0.0000000000000000E+00  1.6062408028536206E+00  1.4735196320056287E+00
  0.0000000000000000E+00 -1.6062408028536206E+00  1.4735196320056287E+00
  0.0000000000000000E+00  1.6062408028536206E+00 -1.4735196320056287E+00
  0.0000000000000000E+00 -1.6062408028536206E+00 -1.4735196320056287E+00
 -4.9998773863263074E-01  1.6062408028536206E+00  1.3869771281048271E+00
 -4.9998773863263074E-01 -1.6062408028536206E+00  1.3869771281048271E+00
  4.9998773863263074E-01  1.6062408028536206E+00 -1.3869771281048271E+00
  4.9998773863263074E-01 -1.6062408028536206E+00 -1.3869771281048271E+00
  0.0000000000000000E+00  2.1416544038048273E+00  4.9117321066854291E-01
  0.0000000000000000E+00  2.1416544038048273E+00 -4.9117321066854291E-01
  0.0000000000000000E+00 -2.1416544038048273E+00 -4.9117321066854291E-01
  0.0000000000000000E+00 -2.1416544038048273E+00  4.9117321066854291E-01
  4.9998773863263074E-01 -2.1416544038048273E+00  8.6542503900801759E-02
 -4.9998773863263074E-01 -2.1416544038048273E+00 -8.6542503900801759E-02
 -4.9998773863263074E-01  2.1416544038048273E+00 -8.6542503900801759E-02
  4.9998773863263074E-01  2.1416544038048273E+00  8.6542503900801759E-02
 -9.9997547726526148E-01  1.0708272019024137E+00 -1.6466046398072323E+00
  9.9997547726526148E-01  1.0708272019024137E+00  1.6466046398072323E+00
  9.9997547726526148E-01 -1.0708272019024137E+00  1.6466046398072323E+00
 -9.9997547726526148E-01 -1.0708272019024137E+00 -1.6466046398072323E+00
  1.4999632158978922E+00  1.0708272019024137E+00 -1.2138921203032234E+00
 -1.4999632158978922E+00  1.0708272019024137E+00  1.2138921203032234E+00
  1.4999632158978922E+00 -1.0708272019024137E+00 -1.2138921203032234E+00
 -1.4999632158978922E+00 -1.0708272019024137E+00  1.2138921203032234E+00
 -1.4999632158978922E+00 -1.6062408028536206E+00  2.3154569896613764E-01
 -1.4999632158978922E+00  1.6062408028536206E+00  2.3154569896613764E-01
  1.4999632158978922E+00 -1.6062408028536206E+00 -2.3154569896613764E-01
  1.4999632158978922E+00  1.6062408028536206E+00 -2.3154569896613764E-01
 -1.4999632158978922E+00  1.6062408028536206E+00 -2.5962751170240528E-01
 -1.4999632158978922E+00 -1.6062408028536206E+00 -2.5962751170240528E-01
  1.4999632158978922E+00 -1.6062408028536206E+00  2.5962751170240528E-01
  1.4999632158978922E+00  1.6062408028536206E+00  2.5962751170240528E-01
  9.9997547726526148E-01 -1.6062408028536206E+00  1.1554314291386893E+00
 -9.9997547726526148E-01  1.6062408028536206E+00 -1.1554314291386893E+00
 -9.9997547726526148E-01 -1.6062408028536206E+00 -1.1554314291386893E+00
  9.9997547726526148E-01  1.6062408028536206E+00  1.1554314291386893E+00
  4.9998773863263074E-01 -1.0708272019024137E+00 -1.8781503387733700E+00
  4.9998773863263074E-01  1.0708272019024137E+00 -1.8781503387733700E+00
 -4.9998773863263074E-01  1.0708272019024137E+00  1.8781503387733700E+00
 -4.9998773863263074E-01 -1.0708272019024137E+00  1.8781503387733700E+00
 -1.4999632158978922E+00 -1.0708272019024137E+00 -1.2419739330394912E+00
 -1.4999632158978922E+00  1.0708272019024137E+00 -1.2419739330394912E+00
  1.4999632158978922E+00 -1.0708272019024137E+00  1.2419739330394912E+00
  1.4999632158978922E+00  1.0708272019024137E+00  1.2419739330394912E+00
 -1.9999509545305230E+00 -5.3541360095120683E-01 -8.3734322627174995E-01
  1.9999509545305230E+00  5.3541360095120683E-01  8.3734322627174995E-01
 -1.9999509545305230E+00  5.3541360095120683E-01 -8.3734322627174995E-01
  1.9999509545305230E+00 -5.3541360095120683E-01  8.3734322627174995E-01
  4.9998773863263074E-01  2.1416544038048273E+00 -4.0463070676774116E-01
 -4.9998773863263074E-01  2.1416544038048273E+00  4.0463070676774116E-01
 -4.9998773863263074E-01 -2.1416544038048273E+00  4.0463070676774116E-01
  4.9998773863263074E-01 -2.1416544038048273E+00 -4.0463070676774116E-01
  0.0000000000000000E+00  1.0708272019024137E+00  1.9646928426741717E+00
  0.0000000000000000E+00 -1.0708272019024137E+00 -1.9646928426741717E+00
  0.0000000000000000E+00 -1.0708272019024137E+00  1.9646928426741717E+00
  0.0000000000000000E+00  1.0708272019024137E+00 -1.9646928426741717E+00
  1.4999632158978922E+00  0.0000000000000000E+00 -1.7050653309717663E+00
 -1.4999632158978922E+00  0.0000000000000000E+00  1.7050653309717663E+00
 -1.9999509545305230E+00  1.0708272019024137E+00  1.4500319506533588E-01
 -1.9999509545305230E+00 -1.0708272019024137E+00  1.4500319506533588E-01
  1.9999509545305230E+00  1.0708272019024137E+00 -1.4500319506533588E-01
  1.9999509545305230E+00 -1.0708272019024137E+00 -1.4500319506533588E-01
 -4.9998773863263074E-01 -2.1416544038048273E+00 -5.7771571456934467E-01
  4.9998773863263074E-01  2.1416544038048273E+00  5.7771571456934467E-01
 -4.9998773863263074E-01  2.1416544038048273E+00 -5.7771571456934467E-01
  4.9998773863263074E-01 -2.1416544038048273E+00  5.7771571456934467E-01
  1.4999632158978922E+00  0.0000000000000000E+00  1.7331471437080341E+00
 -1.4999632158978922E+00  0.0000000000000000E+00 -1.7331471437080341E+00
  4.9998773863263074E-01 -1.6062408028536206E+00  1.5600621359064304E+00
 -4.9998773863263074E-01 -1.6062408028536206E+00 -1.5600621359064304E+00
  4.9998773863263074E-01  1.6062408028536206E+00  1.5600621359064304E+00
 -4.9998773863263074E-01  1.6062408028536206E+00 -1.5600621359064304E+00
 -1.9999509545305230E+00 -1.0708272019024137E+00 -3.4617001560320704E-01
  1.9999509545305230E+00 -1.0708272019024137E+00  3.4617001560320704E-01
  1.9999509545305230E+00  1.0708272019024137E+00  3.4617001560320704E-01
 -1.9999509545305230E+00  1.0708272019024137E+00 -3.4617001560320704E-01
  1.9999509545305230E+00  0.0000000000000000E+00 -1.1273496164024217E+00
 -1.9999509545305230E+00  0.0000000000000000E+00  1.1273496164024217E+00
 -9.9997547726526148E-01  1.6062408028536206E+00  1.3004346242040252E+00
  9.9997547726526148E-01  1.6062408028536206E+00 -1.3004346242040252E+00
  9.9997547726526148E-01 -1.6062408028536206E+00 -1.3004346242040252E+00
 -9.9997547726526148E-01 -1.6062408028536206E+00  1.3004346242040252E+00
  1.4999632158978922E+00 -1.6062408028536206E+00 -7.2271890963468055E-01
  1.4999632158978922E+00  1.6062408028536206E+00 -7.2271890963468055E-01
 -1.4999632158978922E+00 -1.6062408028536206E+00  7.2271890963468055E-01
 -1.4999632158978922E+00  1.6062408028536206E+00  7.2271890963468055E-01
 -9.9997547726526148E-01  1.0708272019024137E+00  1.7916078348725681E+00
  9.9997547726526148E-01 -1.0708272019024137E+00 -1.7916078348725681E+00
 -9.9997547726526148E-01 -1.0708272019024137E+00  1.7916078348725681E+00
  9.9997547726526148E-01  1.0708272019024137E+00 -1.7916078348725681E+00
  1.4999632158978922E+00  1.6062408028536206E+00  7.5080072237094819E-01
 -1.4999632158978922E+00  1.6062408028536206E+00 -7.5080072237094819E-01
 -1.4999632158978922E+00 -1.6062408028536206E+00 -7.5080072237094819E-01
  1.4999632158978922E+00 -1.6062408028536206E+00  7.5080072237094819E-01
 -1.4999632158978922E+00 -5.3541360095120683E-01  1.7050653309717663E+00
  1.4999632158978922E+00 -5.3541360095120683E-01 -1.7050653309717663E+00
  1.4999632158978922E+00  5.3541360095120683E-01 -1.7050653309717663E+00
 -1.4999632158978922E+00  5.3541360095120683E-01  1.7050653309717663E+00
  1.4999632158978922E+00  5.3541360095120683E-01  1.7331471437080341E+00
 -1.4999632158978922E+00  5.3541360095120683E-01 -1.7331471437080341E+00
  1.4999632158978922E+00 -5.3541360095120683E-01  1.7331471437080341E+00
 -1.4999632158978922E+00 -5.3541360095120683E-01 -1.7331471437080341E+00
  1.9999509545305230E+00  1.0708272019024137E+00 -6.3617640573387879E-01
 -1.9999509545305230E+00 -1.0708272019024137E+00  6.3617640573387879E-01
  1.9999509545305230E+00 -1.0708272019024137E+00 -6.3617640573387879E-01
 -1.9999509545305230E+00  1.0708272019024137E+00  6.3617640573387879E-01
  0.0000000000000000E+00 -2.1416544038048273E+00 -9.8234642133708583E-01
  0.0000000000000000E+00  2.1416544038048273E+00  9.8234642133708583E-01
  0.0000000000000000E+00  2.1416544038048273E+00 -9.8234642133708583E-01
  0.0000000000000000E+00 -2.1416544038048273E+00  9.8234642133708583E-01
 -1.9999509545305230E+00 -5.3541360095120683E-01  1.1273496164024217E+00
 -1.9999509545305230E+00  5.3541360095120683E-01  1.1273496164024217E+00
  1.9999509545305230E+00  5.3541360095120683E-01 -1.1273496164024217E+00
  1.9999509545305230E+00 -5.3541360095120683E-01 -1.1273496164024217E+00
 -9.9997547726526148E-01  0.0000000000000000E+00 -2.1377778504757750E+00
  9.9997547726526148E-01  0.0000000000000000E+00  2.1377778504757750E+00
  4.9998773863263074E-01  1.0708272019024137E+00  2.0512353465749733E+00
  4.9998773863263074E-01 -1.0708272019024137E+00  2.0512353465749733E+00
 -4.9998773863263074E-01  1.0708272019024137E+00 -2.0512353465749733E+00
 -4.9998773863263074E-01 -1.0708272019024137E+00 -2.0512353465749733E+00
  9.9997547726526148E-01  2.1416544038048273E+00  1.7308500780160352E-01
 -9.9997547726526148E-01 -2.1416544038048273E+00 -1.7308500780160352E-01
  9.9997547726526148E-01 -2.1416544038048273E+00  1.7308500780160352E-01
 -9.9997547726526148E-01  2.1416544038048273E+00 -1.7308500780160352E-01
 -4.9998773863263074E-01 -2.1416544038048273E+00  8.9580391743628407E-01
 -4.9998773863263074E-01  2.1416544038048273E+00  8.9580391743628407E-01
  4.9998773863263074E-01 -2.1416544038048273E+00 -8.9580391743628407E-01
  4.9998773863263074E-01  2.1416544038048273E+00 -8.9580391743628407E-01
 -9.9997547726526148E-01  2.1416544038048273E+00  3.1808820286693940E-01
 -9.9997547726526148E-01 -2.1416544038048273E+00  3.1808820286693940E-01
  9.9997547726526148E-01 -2.1416544038048273E+00 -3.1808820286693940E-01
  9.9997547726526148E-01  2.1416544038048273E+00 -3.1808820286693940E-01
 -1.9999509545305230E+00  0.0000000000000000E+00 -1.3285164369402929E+00
  1.9999509545305230E+00  0.0000000000000000E+00  1.3285164369402929E+00
 -1.9999509545305230E+00 -1.0708272019024137E+00 -8.3734322627174995E-01
  1.9999509545305230E+00 -1.0708272019024137E+00  8.3734322627174995E-01
  1.9999509545305230E+00  1.0708272019024137E+00  8.3734322627174995E-01
 -1.9999509545305230E+00  1.0708272019024137E+00 -8.3734322627174995E-01
 -9.9997547726526148E-01  5.3541360095120683E-01 -2.1377778504757750E+00
 -9.9997547726526148E-01 -5.3541360095120683E-01 -2.1377778504757750E+00
  9.9997547726526148E-01  5.3541360095120683E-01  2.1377778504757750E+00
  9.9997547726526148E-01 -5.3541360095120683E-01  2.1377778504757750E+00
  4.9998773863263074E-01  0.0000000000000000E+00 -2.3693235494419129E+00
 -4.9998773863263074E-01  0.0000000000000000E+00  2.3693235494419129E+00
 -4.9998773863263074E-01  2.1416544038048273E+00 -1.0688889252378875E+00
  4.9998773863263074E-01 -2.1416544038048273E+00  1.0688889252378875E+00
  4.9998773863263074E-01  2.1416544038048273E+00  1.0688889252378875E+00
 -4.9998773863263074E-01 -2.1416544038048273E+00 -1.0688889252378875E+00
 -9.9997547726526148E-01 -2.1416544038048273E+00 -6.6425821847014643E-01
 -9.9997547726526148E-01  2.1416544038048273E+00 -6.6425821847014643E-01
  9.9997547726526148E-01 -2.1416544038048273E+00  6.6425821847014643E-01
  9.9997547726526148E-01  2.1416544038048273E+00  6.6425821847014643E-01
  0.0000000000000000E+00  0.0000000000000000E+00 -2.4558660533427146E+00
  0.0000000000000000E+00  0.0000000000000000E+00  2.4558660533427146E+00
 -1.9999509545305230E+00  5.3541360095120683E-01 -1.3285164369402929E+00
 -1.9999509545305230E+00 -5.3541360095120683E-01 -1.3285164369402929E+00
  1.9999509545305230E+00 -5.3541360095120683E-01  1.3285164369402929E+00
  1.9999509545305230E+00  5.3541360095120683E-01  1.3285164369402929E+00
  4.9998773863263074E-01 -5.3541360095120683E-01 -2.3693235494419129E+00
  4.9998773863263074E-01  5.3541360095120683E-01 -2.3693235494419129E+00
 -4.9998773863263074E-01  5.3541360095120683E-01  2.3693235494419129E+00
 -4.9998773863263074E-01 -5.3541360095120683E-01  2.3693235494419129E+00
 -9.9997547726526148E-01  0.0000000000000000E+00  2.2827810455411113E+00
  9.9997547726526148E-01  0.0000000000000000E+00 -2.2827810455411113E+00
 -9.9997547726526148E-01  2.1416544038048273E+00  8.0926141353548231E-01
  9.9997547726526148E-01 -2.1416544038048273E+00 -8.0926141353548231E-01
 -9.9997547726526148E-01 -2.1416544038048273E+00  8.0926141353548231E-01
  9.9997547726526148E-01  2.1416544038048273E+00 -8.0926141353548231E-01
 -2.4999386931631538E+00  0.0000000000000000E+00  5.8460691164534118E-02
  2.4999386931631538E+00  0.0000000000000000E+00 -5.8460691164534118E-02
  9.9997547726526148E-01 -1.6062408028536206E+00  1.6466046398072323E+00
  9.9997547726526148E-01  1.6062408028536206E+00  1.6466046398072323E+00
 -9.9997547726526148E-01 -1.6062408028536206E+00 -1.6466046398072323E+00
 -9.9997547726526148E-01  1.6062408028536206E+00 -1.6466046398072323E+00
  1.4999632158978922E+00  1.6062408028536206E+00 -1.2138921203032234E+00
 -1.4999632158978922E+00  1.6062408028536206E+00  1.2138921203032234E+00
 -1.4999632158978922E+00 -1.6062408028536206E+00  1.2138921203032234E+00
  1.4999632158978922E+00 -1.6062408028536206E+00 -1.2138921203032234E+00
 -1.4999632158978922E+00  1.0708272019024137E+00  1.7050653309717663E+00
  1.4999632158978922E+00 -1.0708272019024137E+00 -1.7050653309717663E+00
 -1.4999632158978922E+00 -1.0708272019024137E+00  1.7050653309717663E+00
  1.4999632158978922E+00  1.0708272019024137E+00 -1.7050653309717663E+00
  0.0000000000000000E+00 -5.3541360095120683E-01  2.4558660533427146E+00
  0.0000000000000000E+00  5.3541360095120683E-01 -2.4558660533427146E+00
  0.0000000000000000E+00 -5.3541360095120683E-01 -2.4558660533427146E+00
  0.0000000000000000E+00  5.3541360095120683E-01  2.4558660533427146E+00
  4.9998773863263074E-01 -1.6062408028536206E+00 -1.8781503387733700E+00
 -4.9998773863263074E-01 -1.6062408028536206E+00  1.8781503387733700E+00
 -4.9998773863263074E-01  1.6062408028536206E+00  1.8781503387733700E+00
  4.9998773863263074E-01  1.6062408028536206E+00 -1.8781503387733700E+00
 -1.4999632158978922E+00 -1.6062408028536206E+00 -1.2419739330394912E+00
  1.4999632158978922E+00 -1.6062408028536206E+00  1.2419739330394912E+00
  1.4999632158978922E+00  1.6062408028536206E+00  1.2419739330394912E+00
 -1.4999632158978922E+00  1.6062408028536206E+00 -1.2419739330394912E+00
  1.4999632158978922E+00 -1.0708272019024137E+00  1.7331471437080341E+00
  1.4999632158978922E+00  1.0708272019024137E+00  1.7331471437080341E+00
 -1.4999632158978922E+00 -1.0708272019024137E+00 -1.7331471437080341E+00
 -1.4999632158978922E+00  1.0708272019024137E+00 -1.7331471437080341E+00
  1.9999509545305230E+00 -1.0708272019024137E+00 -1.1273496164024217E+00
  1.9999509545305230E+00  1.0708272019024137E+00 -1.1273496164024217E+00
 -1.9999509545305230E+00  1.0708272019024137E+00  1.1273496164024217E+00
 -1.9999509545305230E+00 -1.0708272019024137E+00  1.1273496164024217E+00
  2.4999386931631538E+00  0.0000000000000000E+00  4.3271251950400880E-01
 -2.4999386931631538E+00  0.0000000000000000E+00 -4.3271251950400880E-01
  0.0000000000000000E+00  1.6062408028536206E+00  1.9646928426741717E+00
  0.0000000000000000E+00  1.6062408028536206E+00 -1.9646928426741717E+00
  0.0000000000000000E+00 -1.6062408028536206E+00  1.9646928426741717E+00
  0.0000000000000000E+00 -1.6062408028536206E+00 -1.9646928426741717E+00
 -9.9997547726526148E-01 -5.3541360095120683E-01  2.2827810455411113E+00
 -9.9997547726526148E-01  5.3541360095120683E-01  2.2827810455411113E+00
  9.9997547726526148E-01  5.3541360095120683E-01 -2.2827810455411113E+00
  9.9997547726526148E-01 -5.3541360095120683E-01 -2.2827810455411113E+00
  2.4999386931631538E+00  5.3541360095120683E-01 -5.8460691164534118E-02
  2.4999386931631538E+00 -5.3541360095120683E-01 -5.8460691164534118E-02
 -2.4999386931631538E+00  5.3541360095120683E-01  5.8460691164534118E-02
 -2.4999386931631538E+00 -5.3541360095120683E-01  5.8460691164534118E-02
  2.4999386931631538E+00  0.0000000000000000E+00 -5.4963390183307703E-01
 -2.4999386931631538E+00  0.0000000000000000E+00  5.4963390183307703E-01
 -1.9999509545305230E+00 -1.6062408028536206E+00  1.4500319506533588E-01
 -1.9999509545305230E+00  1.6062408028536206E+00  1.4500319506533588E-01
  1.9999509545305230E+00 -1.6062408028536206E+00 -1.4500319506533588E-01
  1.9999509545305230E+00  1.6062408028536206E+00 -1.4500319506533588E-01
 -1.9999509545305230E+00  0.0000000000000000E+00  1.6185228270709646E+00
  1.9999509545305230E+00  0.0000000000000000E+00 -1.6185228270709646E+00
 -1.9999509545305230E+00  1.6062408028536206E+00 -3.4617001560320704E-01
 -1.9999509545305230E+00 -1.6062408028536206E+00 -3.4617001560320704E-01
  1.9999509545305230E+00  1.6062408028536206E+00  3.4617001560320704E-01
  1.9999509545305230E+00 -1.6062408028536206E+00  3.4617001560320704E-01
  4.9998773863263074E-01  0.0000000000000000E+00  2.5424085572435162E+00
 -4.9998773863263074E-01  0.0000000000000000E+00 -2.5424085572435162E+00
  9.9997547726526148E-01 -1.0708272019024137E+00  2.1377778504757750E+00
 -9.9997547726526148E-01 -1.0708272019024137E+00 -2.1377778504757750E+00
  9.9997547726526148E-01  1.0708272019024137E+00  2.1377778504757750E+00
 -9.9997547726526148E-01  1.0708272019024137E+00 -2.1377778504757750E+00
 -2.4999386931631538E+00  5.3541360095120683E-01 -4.3271251950400880E-01
  2.4999386931631538E+00  5.3541360095120683E-01  4.3271251950400880E-01
 -2.4999386931631538E+00 -5.3541360095120683E-01 -4.3271251950400880E-01
  2.4999386931631538E+00 -5.3541360095120683E-01  4.3271251950400880E-01
  0.0000000000000000E+00 -2.1416544038048273E+00  1.4735196320056287E+00
  0.0000000000000000E+00  2.1416544038048273E+00  1.4735196320056287E+00
  0.0000000000000000E+00 -2.1416544038048273E+00 -1.4735196320056287E+00
  0.0000000000000000E+00  2.1416544038048273E+00 -1.4735196320056287E+00
 -4.9998773863263074E-01 -2.1416544038048273E+00  1.3869771281048271E+00
  4.9998773863263074E-01  2.1416544038048273E+00 -1.3869771281048271E+00
 -4.9998773863263074E-01  2.1416544038048273E+00  1.3869771281048271E+00
  4.9998773863263074E-01 -2.1416544038048273E+00 -1.3869771281048271E+00
 -9.9997547726526148E-01 -1.6062408028536206E+00  1.7916078348725681E+00
  9.9997547726526148E-01  1.6062408028536206E+00 -1.7916078348725681E+00
 -9.9997547726526148E-01  1.6062408028536206E+00  1.7916078348725681E+00
  9.9997547726526148E-01 -1.6062408028536206E+00 -1.7916078348725681E+00
  2.4999386931631538E+00 -5.3541360095120683E-01 -5.4963390183307703E-01
  2.4999386931631538E+00  5.3541360095120683E-01 -5.4963390183307703E-01
 -2.4999386931631538E+00 -5.3541360095120683E-01  5.4963390183307703E-01
 -2.4999386931631538E+00  5.3541360095120683E-01  5.4963390183307703E-01
 -1.4999632158978922E+00  2.1416544038048273E+00  2.3154569896613764E-01
  1.4999632158978922E+00  2.1416544038048273E+00 -2.3154569896613764E-01
  1.4999632158978922E+00 -2.1416544038048273E+00 -2.3154569896613764E-01
 -1.4999632158978922E+00 -2.1416544038048273E+00  2.3154569896613764E-01
 -1.4999632158978922E+00 -2.1416544038048273E+00 -2.5962751170240528E-01
  1.4999632158978922E+00  2.1416544038048273E+00  2.5962751170240528E-01
